date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2024-03-21,Australia,Lebanon,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,False
2024-03-21,Palestine,Bangladesh,5.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,True
2024-03-22,Anguilla,Turks and Caicos Islands,0.0,0.0,FIFA World Cup qualification,The Valley,Anguilla,False
2024-03-22,United States Virgin Islands,British Virgin Islands,1.0,1.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False
2024-03-26,India,Afghanistan,1.0,2.0,FIFA World Cup qualification,Guwahati,India,False
2024-03-26,Kuwait,Qatar,1.0,2.0,FIFA World Cup qualification,Al Farwaniyah,Kuwait,False
2024-03-26,Syria,Myanmar,7.0,0.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True
2024-03-26,Thailand,South Korea,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,False
2024-03-26,China PR,Singapore,4.0,1.0,FIFA World Cup qualification,Tianjin,China PR,False
2024-03-26,Kyrgyzstan,Taiwan,5.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2024-03-26,Malaysia,Oman,0.0,2.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
2024-03-26,Uzbekistan,Hong Kong,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2024-03-26,Turkmenistan,Iran,0.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
2024-03-26,Philippines,Iraq,0.0,5.0,FIFA World Cup qualification,Manila,Philippines,False
2024-03-26,Vietnam,Indonesia,0.0,3.0,FIFA World Cup qualification,Hanoi,Vietnam,False
2024-03-26,Tajikistan,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
2024-03-26,Jordan,Pakistan,7.0,0.0,FIFA World Cup qualification,Amman,Jordan,False
2024-03-26,Bahrain,Nepal,3.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False
2024-03-26,Yemen,United Arab Emirates,0.0,3.0,FIFA World Cup qualification,Khobar,Saudi Arabia,True
2024-03-26,Bangladesh,Palestine,0.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2024-03-26,Australia,Lebanon,5.0,0.0,FIFA World Cup qualification,Canberra,Australia,False
2024-03-26,British Virgin Islands,United States Virgin Islands,0.0,0.0,FIFA World Cup qualification,Road Town,British Virgin Islands,False
2024-03-26,Turks and Caicos Islands,Anguilla,1.0,1.0,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,False
2024-06-05,Sierra Leone,Djibouti,2.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True
2024-06-05,Togo,South Sudan,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,False
2024-06-05,Namibia,Liberia,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True
2024-06-05,Tunisia,Equatorial Guinea,1.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False
2024-06-05,Central African Republic,Chad,1.0,0.0,FIFA World Cup qualification,Oujda,Morocco,True
2024-06-05,Antigua and Barbuda,Bermuda,1.0,1.0,FIFA World Cup qualification,Piggotts,Antigua and Barbuda,False
2024-06-05,Trinidad and Tobago,Grenada,2.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
2024-06-05,Curaçao,Barbados,4.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,False
2024-06-05,Nicaragua,Montserrat,4.0,1.0,FIFA World Cup qualification,Managua,Nicaragua,False
2024-06-05,Guatemala,Dominica,6.0,0.0,FIFA World Cup qualification,Guatemala City,Guatemala,False
2024-06-05,Suriname,Saint Vincent and the Grenadines,4.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,False
2024-06-06,Guinea-Bissau,Ethiopia,0.0,0.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
2024-06-06,Egypt,Burkina Faso,2.0,1.0,FIFA World Cup qualification,Cairo,Egypt,False
2024-06-06,Mauritania,Sudan,0.0,2.0,FIFA World Cup qualification,Nouakchott,Mauritania,False
2024-06-06,Senegal,DR Congo,1.0,1.0,FIFA World Cup qualification,Diamniadio,Senegal,False
2024-06-06,Benin,Rwanda,1.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True
2024-06-06,Libya,Mauritius,2.0,1.0,FIFA World Cup qualification,Benghazi,Libya,False
2024-06-06,Algeria,Guinea,1.0,2.0,FIFA World Cup qualification,Algiers,Algeria,False
2024-06-06,Malawi,São Tomé and Príncipe,3.0,1.0,FIFA World Cup qualification,Lilongwe,Malawi,False
2024-06-06,Mali,Ghana,1.0,2.0,FIFA World Cup qualification,Bamako,Mali,False
2024-06-06,Afghanistan,Qatar,0.0,0.0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,True
2024-06-06,India,Kuwait,0.0,0.0,FIFA World Cup qualification,Kolkota,India,False
2024-06-06,Myanmar,Japan,0.0,5.0,FIFA World Cup qualification,Yangon,Myanmar,False
2024-06-06,North Korea,Syria,1.0,0.0,FIFA World Cup qualification,Vientiane,Laos,True
2024-06-06,China PR,Thailand,1.0,1.0,FIFA World Cup qualification,Shenyang,China PR,False
2024-06-06,Singapore,South Korea,0.0,7.0,FIFA World Cup qualification,Kallang,Singapore,False
2024-06-06,Taiwan,Oman,0.0,3.0,FIFA World Cup qualification,Taipei,Taiwan,False
2024-06-06,Kyrgyzstan,Malaysia,1.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2024-06-06,Uzbekistan,Turkmenistan,3.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2024-06-06,Hong Kong,Iran,2.0,4.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False
2024-06-06,Indonesia,Iraq,0.0,2.0,FIFA World Cup qualification,Jakarta,Indonesia,False
2024-06-06,Vietnam,Philippines,3.0,2.0,FIFA World Cup qualification,Hanoi,Vietnam,False
2024-06-06,Jordan,Tajikistan,3.0,0.0,FIFA World Cup qualification,Amman,Jordan,False
2024-06-06,Pakistan,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,False
2024-06-06,Nepal,United Arab Emirates,0.0,4.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True
2024-06-06,Bahrain,Yemen,0.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False
2024-06-06,Bangladesh,Australia,0.0,2.0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2024-06-06,Palestine,Lebanon,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,True
2024-06-06,Honduras,Cuba,3.0,1.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
2024-06-06,Costa Rica,Saint Kitts and Nevis,4.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False
2024-06-06,Haiti,Saint Lucia,2.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True
2024-06-06,Panama,Guyana,2.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
2024-06-06,Jamaica,Dominican Republic,1.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
2024-06-06,El Salvador,Puerto Rico,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False
2024-06-07,Zimbabwe,Lesotho,0.0,2.0,FIFA World Cup qualification,Johannesburg,South Africa,True
2024-06-07,Nigeria,South Africa,1.0,1.0,FIFA World Cup qualification,Uyo,Nigeria,False
2024-06-07,Angola,Eswatini,1.0,0.0,FIFA World Cup qualification,Luanda,Angola,False
2024-06-07,Morocco,Zambia,2.0,1.0,FIFA World Cup qualification,Agadir,Morocco,False
2024-06-07,Kenya,Burundi,1.0,1.0,FIFA World Cup qualification,Lilongwe,Malawi,True
2024-06-07,Ivory Coast,Gabon,1.0,0.0,FIFA World Cup qualification,Korhogo,Ivory Coast,False
2024-06-07,Mozambique,Somalia,2.0,1.0,FIFA World Cup qualification,Maputo,Mozambique,False
2024-06-07,Uganda,Botswana,1.0,0.0,FIFA World Cup qualification,Kira,Uganda,False
2024-06-07,Madagascar,Comoros,2.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True
2024-06-08,Cameroon,Cape Verde,4.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
2024-06-08,Gambia,Seychelles,5.0,1.0,FIFA World Cup qualification,Berkane,Morocco,True
2024-06-08,Cayman Islands,Antigua and Barbuda,1.0,0.0,FIFA World Cup qualification,George Town,Cayman Islands,False
2024-06-08,Bahamas,Trinidad and Tobago,1.0,7.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,True
2024-06-08,Aruba,Curaçao,0.0,2.0,FIFA World Cup qualification,Oranjestad,Aruba,False
2024-06-08,Belize,Nicaragua,0.0,4.0,FIFA World Cup qualification,Belmopan,Belize,False
2024-06-08,British Virgin Islands,Guatemala,0.0,3.0,FIFA World Cup qualification,Road Town,British Virgin Islands,False
2024-06-08,Anguilla,Suriname,0.0,4.0,FIFA World Cup qualification,The Valley,Anguilla,False
2024-06-09,Djibouti,Ethiopia,1.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True
2024-06-09,Mauritania,Senegal,0.0,1.0,FIFA World Cup qualification,Nouakchott,Mauritania,False
2024-06-09,DR Congo,Togo,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False
2024-06-09,São Tomé and Príncipe,Liberia,0.0,1.0,FIFA World Cup qualification,Oujda,Morocco,True
2024-06-09,Namibia,Tunisia,0.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,True
2024-06-09,Bermuda,Honduras,1.0,6.0,FIFA World Cup qualification,Hamilton,Bermuda,False
2024-06-09,Grenada,Costa Rica,0.0,3.0,FIFA World Cup qualification,St. George's,Grenada,False
2024-06-09,Barbados,Haiti,1.0,3.0,FIFA World Cup qualification,Bridgetown,Barbados,False
2024-06-09,Montserrat,Panama,1.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,True
2024-06-09,Dominica,Jamaica,2.0,3.0,FIFA World Cup qualification,Roseau,Dominica,False
2024-06-09,Saint Vincent and the Grenadines,El Salvador,1.0,3.0,FIFA World Cup qualification,Paramaribo,Suriname,True
2024-06-10,Guinea-Bissau,Egypt,1.0,1.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
2024-06-10,Burkina Faso,Sierra Leone,2.0,2.0,FIFA World Cup qualification,Bamako,Mali,True
2024-06-10,Benin,Nigeria,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True
2024-06-10,Somalia,Botswana,1.0,3.0,FIFA World Cup qualification,Maputo,Mozambique,True
2024-06-10,Uganda,Algeria,1.0,2.0,FIFA World Cup qualification,Kira,Uganda,False
2024-06-10,Guinea,Mozambique,0.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True
2024-06-10,Equatorial Guinea,Malawi,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
2024-06-10,Ghana,Central African Republic,4.0,3.0,FIFA World Cup qualification,Kumasi,Ghana,False
2024-06-11,South Sudan,Sudan,0.0,3.0,FIFA World Cup qualification,Juba,South Sudan,False
2024-06-11,Lesotho,Rwanda,0.0,1.0,FIFA World Cup qualification,Durban,South Africa,True
2024-06-11,South Africa,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False
2024-06-11,Cape Verde,Libya,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False
2024-06-11,Mauritius,Eswatini,2.0,1.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False
2024-06-11,Angola,Cameroon,1.0,1.0,FIFA World Cup qualification,Luanda,Angola,False
2024-06-11,Zambia,Tanzania,0.0,1.0,FIFA World Cup qualification,Ndola,Zambia,False
2024-06-11,Morocco,Congo,6.0,0.0,FIFA World Cup qualification,Agadir,Morocco,False
2024-06-11,Kenya,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,True
2024-06-11,Gabon,Gambia,3.0,2.0,FIFA World Cup qualification,Franceville,Gabon,False
2024-06-11,Seychelles,Burundi,1.0,3.0,FIFA World Cup qualification,Berkane,Morocco,True
2024-06-11,Madagascar,Mali,0.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,True
2024-06-11,Chad,Comoros,0.0,2.0,FIFA World Cup qualification,Oujda,Morocco,True
2024-06-11,Kuwait,Afghanistan,1.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False
2024-06-11,Qatar,India,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False
2024-06-11,Japan,Syria,5.0,0.0,FIFA World Cup qualification,Hiroshima,Japan,False
2024-06-11,North Korea,Myanmar,4.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True
2024-06-11,Thailand,Singapore,3.0,1.0,FIFA World Cup qualification,Bangkok,Thailand,False
2024-06-11,South Korea,China PR,1.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False
2024-06-11,Oman,Kyrgyzstan,1.0,1.0,FIFA World Cup qualification,Muscat,Oman,False
2024-06-11,Malaysia,Taiwan,3.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
2024-06-11,Turkmenistan,Hong Kong,0.0,0.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
2024-06-11,Iran,Uzbekistan,0.0,0.0,FIFA World Cup qualification,Tehran,Iran,False
2024-06-11,Indonesia,Philippines,2.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False
2024-06-11,Iraq,Vietnam,3.0,1.0,FIFA World Cup qualification,Basra,Iraq,False
2024-06-11,Tajikistan,Pakistan,3.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
2024-06-11,Saudi Arabia,Jordan,1.0,2.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
2024-06-11,United Arab Emirates,Bahrain,1.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False
2024-06-11,Yemen,Nepal,2.0,2.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True
2024-06-11,Lebanon,Bangladesh,4.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True
2024-06-11,Australia,Palestine,5.0,0.0,FIFA World Cup qualification,Perth,Australia,False
2024-06-11,Cuba,Cayman Islands,3.0,0.0,FIFA World Cup qualification,Santiago,Cuba,False
2024-06-11,Saint Kitts and Nevis,Bahamas,1.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False
2024-06-11,Saint Lucia,Aruba,2.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,True
2024-06-11,Guyana,Belize,3.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True
2024-06-11,Dominican Republic,British Virgin Islands,4.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False
2024-06-11,Puerto Rico,Anguilla,8.0,0.0,FIFA World Cup qualification,Bayamón,Puerto Rico,False
2024-09-05,Bolivia,Venezuela,4.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False
2024-09-05,Argentina,Chile,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2024-09-05,Qatar,United Arab Emirates,1.0,3.0,FIFA World Cup qualification,Al Rayyan,Qatar,False
2024-09-05,Uzbekistan,North Korea,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2024-09-05,Iran,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification,Fuladshahr,Iran,False
2024-09-05,Iraq,Oman,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,False
2024-09-05,South Korea,Palestine,0.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False
2024-09-05,Jordan,Kuwait,1.0,1.0,FIFA World Cup qualification,Amman,Jordan,False
2024-09-05,Japan,China PR,7.0,0.0,FIFA World Cup qualification,Saitama,Japan,False
2024-09-05,Australia,Bahrain,0.0,1.0,FIFA World Cup qualification,Robina,Australia,False
2024-09-05,Saudi Arabia,Indonesia,1.0,1.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
2024-09-06,Cook Islands,Tonga,1.0,3.0,FIFA World Cup qualification,Apia,Samoa,True
2024-09-06,Samoa,American Samoa,2.0,0.0,FIFA World Cup qualification,Apia,Samoa,False
2024-09-06,Peru,Colombia,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False
2024-09-06,Uruguay,Paraguay,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
2024-09-06,Brazil,Ecuador,1.0,0.0,FIFA World Cup qualification,Curitiba,Brazil,False
2024-09-09,Samoa,Tonga,2.0,1.0,FIFA World Cup qualification,Apia,Samoa,False
2024-09-10,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False
2024-09-10,Ecuador,Peru,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False
2024-09-10,Chile,Bolivia,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,False
2024-09-10,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False
2024-09-10,Paraguay,Brazil,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False
2024-09-10,North Korea,Qatar,2.0,2.0,FIFA World Cup qualification,Vientiane,Laos,True
2024-09-10,Kyrgyzstan,Uzbekistan,2.0,3.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2024-09-10,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
2024-09-10,Oman,South Korea,1.0,3.0,FIFA World Cup qualification,Muscat,Oman,False
2024-09-10,Kuwait,Iraq,0.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False
2024-09-10,Palestine,Jordan,1.0,3.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True
2024-09-10,Bahrain,Japan,0.0,5.0,FIFA World Cup qualification,Riffa,Bahrain,False
2024-09-10,Indonesia,Australia,0.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False
2024-09-10,China PR,Saudi Arabia,1.0,2.0,FIFA World Cup qualification,Dalian,China PR,False
2024-10-10,Bolivia,Colombia,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False
2024-10-10,Ecuador,Paraguay,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False
2024-10-10,Venezuela,Argentina,1.0,1.0,FIFA World Cup qualification,Maturín,Venezuela,False
2024-10-10,Chile,Brazil,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,False
2024-10-10,Papua New Guinea,New Caledonia,1.0,3.0,FIFA World Cup qualification,Suva,Fiji,True
2024-10-10,Fiji,Solomon Islands,1.0,0.0,FIFA World Cup qualification,Suva,Fiji,False
2024-10-10,Qatar,Kyrgyzstan,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,False
2024-10-10,Uzbekistan,Iran,0.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2024-10-10,United Arab Emirates,North Korea,1.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
2024-10-10,Jordan,South Korea,0.0,2.0,FIFA World Cup qualification,Amman,Jordan,False
2024-10-10,Oman,Kuwait,4.0,0.0,FIFA World Cup qualification,Muscat,Oman,False
2024-10-10,Iraq,Palestine,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,False
2024-10-10,Bahrain,Indonesia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,False
2024-10-10,Australia,China PR,3.0,1.0,FIFA World Cup qualification,Adelaide,Australia,False
2024-10-10,Saudi Arabia,Japan,0.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
2024-10-11,Peru,Uruguay,1.0,0.0,FIFA World Cup qualification,Lima,Peru,False
2024-10-11,New Zealand,Tahiti,3.0,0.0,FIFA World Cup qualification,Port Vila,Vanuatu,True
2024-10-12,Vanuatu,Samoa,4.0,1.0,FIFA World Cup qualification,Port Vila,Vanuatu,False
2024-10-15,Colombia,Chile,4.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False
2024-10-15,Paraguay,Venezuela,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False
2024-10-15,Uruguay,Ecuador,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
2024-10-15,Argentina,Bolivia,6.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2024-10-15,Brazil,Peru,4.0,0.0,FIFA World Cup qualification,Brasília,Brazil,False
2024-10-15,Uzbekistan,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2024-10-15,Iran,Qatar,4.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True
2024-10-15,Kyrgyzstan,North Korea,1.0,0.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2024-10-15,Jordan,Oman,4.0,0.0,FIFA World Cup qualification,Amman,Jordan,False
2024-10-15,Palestine,Kuwait,2.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,True
2024-10-15,South Korea,Iraq,3.0,2.0,FIFA World Cup qualification,Yongin,South Korea,False
2024-10-15,Japan,Australia,1.0,1.0,FIFA World Cup qualification,Saitama,Japan,False
2024-10-15,China PR,Indonesia,2.0,1.0,FIFA World Cup qualification,Qingdao,China PR,False
2024-10-15,Saudi Arabia,Bahrain,0.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
2024-11-14,Venezuela,Brazil,1.0,1.0,FIFA World Cup qualification,Maturín,Venezuela,False
2024-11-14,Ecuador,Bolivia,4.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False
2024-11-14,Paraguay,Argentina,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False
2024-11-14,Solomon Islands,New Caledonia,2.0,3.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,True
2024-11-14,Papua New Guinea,Fiji,3.0,3.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,False
2024-11-14,North Korea,Iran,2.0,3.0,FIFA World Cup qualification,Vientiane,Laos,True
2024-11-14,Qatar,Uzbekistan,3.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,False
2024-11-14,United Arab Emirates,Kyrgyzstan,3.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
2024-11-14,Kuwait,South Korea,1.0,3.0,FIFA World Cup qualification,Kuwait City,Kuwait,False
2024-11-14,Iraq,Jordan,0.0,0.0,FIFA World Cup qualification,Basra,Iraq,False
2024-11-14,Oman,Palestine,1.0,0.0,FIFA World Cup qualification,Muscat,Oman,False
2024-11-14,Bahrain,China PR,0.0,1.0,FIFA World Cup qualification,Riffa,Bahrain,False
2024-11-14,Australia,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Melbourne,Australia,False
2024-11-15,Peru,Chile,0.0,0.0,FIFA World Cup qualification,Lima,Peru,False
2024-11-15,Uruguay,Colombia,3.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False
2024-11-15,Samoa,Tahiti,0.0,3.0,FIFA World Cup qualification,Hamilton,New Zealand,True
2024-11-15,New Zealand,Vanuatu,8.0,1.0,FIFA World Cup qualification,Hamilton,New Zealand,False
2024-11-15,Indonesia,Japan,0.0,4.0,FIFA World Cup qualification,Jakarta,Indonesia,False
2024-11-17,Fiji,New Caledonia,1.0,1.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,True
2024-11-17,Papua New Guinea,Solomon Islands,1.0,2.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,False
2024-11-18,Tahiti,Vanuatu,2.0,0.0,FIFA World Cup qualification,Auckland,New Zealand,True
2024-11-18,New Zealand,Samoa,8.0,0.0,FIFA World Cup qualification,Auckland,New Zealand,False
2024-11-19,Bolivia,Paraguay,2.0,2.0,FIFA World Cup qualification,El Alto,Bolivia,False
2024-11-19,Colombia,Ecuador,0.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False
2024-11-19,Argentina,Peru,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2024-11-19,Chile,Venezuela,4.0,2.0,FIFA World Cup qualification,Santiago,Chile,False
2024-11-19,Brazil,Uruguay,1.0,1.0,FIFA World Cup qualification,Salvador,Brazil,False
2024-11-19,North Korea,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True
2024-11-19,Kyrgyzstan,Iran,2.0,3.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2024-11-19,United Arab Emirates,Qatar,5.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
2024-11-19,Palestine,South Korea,1.0,1.0,FIFA World Cup qualification,Amman,Jordan,True
2024-11-19,Oman,Iraq,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False
2024-11-19,Kuwait,Jordan,1.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False
2024-11-19,Bahrain,Australia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,False
2024-11-19,Indonesia,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False
2024-11-19,China PR,Japan,1.0,3.0,FIFA World Cup qualification,Xiamen,China PR,False
2025-03-19,Eswatini,Cameroon,0.0,0.0,FIFA World Cup qualification,Mbombela,South Africa,True
2025-03-19,Liberia,Tunisia,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False
2025-03-19,Central African Republic,Madagascar,1.0,4.0,FIFA World Cup qualification,Casablanca,Morocco,True
2025-03-20,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False
2025-03-20,Peru,Bolivia,3.0,1.0,FIFA World Cup qualification,Lima,Peru,False
2025-03-20,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,Brasília,Brazil,False
2025-03-20,Iran,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,Tehran,Iran,False
2025-03-20,Uzbekistan,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
